CIFAR10,CIFAR10,CPU,Spatial,0,0.100000016,1564396474250
CIFAR10,CIFAR10,CPU,Spatial,1000,0.103099987,1564397187581
CIFAR10,CIFAR10,CPU,Spatial,2000,0.103299998,1564397898904
CIFAR10,CIFAR10,CPU,Spatial,3000,0.120099999,1564398610184
CIFAR10,CIFAR10,CPU,Spatial,4000,0.154799968,1564399323480
CIFAR10,CIFAR10,CPU,Spatial,5000,0.194999978,1564400035455
CIFAR10,CIFAR10,CPU,Spatial,6000,0.24439998,1564400747336
CIFAR10,CIFAR10,CPU,Spatial,7000,0.0999999791,1564401460086
CIFAR10,CIFAR10,CPU,Spatial,8000,0.0999999791,1564402169509
CIFAR10,CIFAR10,CPU,Spatial,9000,0.0999999791,1564402880897
CIFAR10,CIFAR10,CPU,Spatial,10000,0.0999999791,1564403590357
CIFAR10,CIFAR10,CPU,Spatial,11000,0.0999999791,1564404301235
CIFAR10,CIFAR10,CPU,Spatial,12000,0.0999999791,1564405011767
CIFAR10,CIFAR10,CPU,Spatial,13000,0.0999999791,1564405723847
