CIFAR10,CIFAR10,CPU,Spatial,0,0.103700019,1564366760318
CIFAR10,CIFAR10,CPU,Spatial,1000,0.099999994,1564367471671
CIFAR10,CIFAR10,CPU,Spatial,2000,0.099999994,1564368180376
CIFAR10,CIFAR10,CPU,Spatial,3000,0.099999994,1564368890074
CIFAR10,CIFAR10,CPU,Spatial,4000,0.099999994,1564369598433
CIFAR10,CIFAR10,CPU,Spatial,5000,0.099999994,1564370307891
CIFAR10,CIFAR10,CPU,Spatial,6000,0.099999994,1564371018465
CIFAR10,CIFAR10,CPU,Spatial,7000,0.099999994,1564371729271
CIFAR10,CIFAR10,CPU,Spatial,8000,0.099999994,1564372440811
CIFAR10,CIFAR10,CPU,Spatial,9000,0.099999994,1564373150728
CIFAR10,CIFAR10,CPU,Spatial,10000,0.099999994,1564373860327
CIFAR10,CIFAR10,CPU,Spatial,11000,0.099999994,1564374570055
CIFAR10,CIFAR10,CPU,Spatial,12000,0.099999994,1564375279085
CIFAR10,CIFAR10,CPU,Spatial,13000,0.099999994,1564375989003
CIFAR10,CIFAR10,CPU,Spatial,14000,0.099999994,1564376699329
CIFAR10,CIFAR10,CPU,Spatial,15000,0.099999994,1564377408681
CIFAR10,CIFAR10,CPU,Spatial,16000,0.099999994,1564378117278
CIFAR10,CIFAR10,CPU,Spatial,17000,0.099999994,1564378826215
CIFAR10,CIFAR10,CPU,Spatial,18000,0.099999994,1564379536012
CIFAR10,CIFAR10,CPU,Spatial,19000,0.099999994,1564380244387
CIFAR10,CIFAR10,CPU,Spatial,20000,0.099999994,1564380955522
CIFAR10,CIFAR10,CPU,Spatial,21000,0.099999994,1564381666568
CIFAR10,CIFAR10,CPU,Spatial,22000,0.099999994,1564382377393
CIFAR10,CIFAR10,CPU,Spatial,23000,0.099999994,1564383087021
CIFAR10,CIFAR10,CPU,Spatial,24000,0.099999994,1564383796518
CIFAR10,CIFAR10,CPU,Spatial,25000,0.099999994,1564384505961
CIFAR10,CIFAR10,CPU,Spatial,26000,0.099999994,1564385215757
CIFAR10,CIFAR10,CPU,Spatial,27000,0.099999994,1564385925539
CIFAR10,CIFAR10,CPU,Spatial,28000,0.099999994,1564386633566
CIFAR10,CIFAR10,CPU,Spatial,29000,0.099999994,1564387343225
CIFAR10,CIFAR10,CPU,Spatial,30000,0.099999994,1564388053296
CIFAR10,CIFAR10,CPU,Spatial,31000,0.099999994,1564388761743
CIFAR10,CIFAR10,CPU,Spatial,0,0.0993000045,1564417955099
CIFAR10,CIFAR10,CPU,Spatial,1000,0.099999994,1564418665159
CIFAR10,CIFAR10,CPU,Spatial,2000,0.099999994,1564419382637
CIFAR10,CIFAR10,CPU,Spatial,0,0.0927000046,1564457770028
CIFAR10,CIFAR10,CPU,Spatial,1000,0.099999994,1564458476584
